# <seq_name> <frame.png> <n_obj> <n_qualified> <rmin> <rmax> <lidar_noise_std_m>
# {"root": "E:/data_collect", "max_range": 20.0, "min_inside": 8, "min_z": 0.5, "lidar_offset": 6, "mode": "any", "modalities": ["rgb", "ir", "lidar"], "train_ratio": 0.8, "seed": 0}
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 71.9456.png 2 1 15.64 15.64 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.0123.png 2 1 15.71 15.71 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.0790.png 2 1 15.77 15.77 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.1457.png 2 1 15.82 15.82 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.2124.png 2 1 15.87 15.87 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.2791.png 2 1 15.92 15.92 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.3458.png 2 1 15.98 15.98 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.4125.png 2 1 16.06 16.06 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.4792.png 2 1 16.15 16.15 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.5459.png 2 1 16.26 16.26 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.6126.png 2 1 16.40 16.40 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.6793.png 2 1 16.56 16.56 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.7460.png 2 2 6.16 16.76 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.8127.png 2 2 6.60 17.00 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.8794.png 2 2 7.05 17.27 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 72.9461.png 2 2 7.52 17.59 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.0128.png 2 2 7.99 17.94 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.0795.png 2 2 8.46 18.33 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.1462.png 2 2 8.89 18.76 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.2129.png 2 2 9.28 19.22 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.2796.png 2 2 9.63 19.71 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.3463.png 2 1 9.94 9.94 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.4130.png 2 1 10.21 10.21 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.4797.png 2 1 10.44 10.44 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.5464.png 2 1 10.62 10.62 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.6131.png 2 1 10.76 10.76 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.6798.png 2 1 10.86 10.86 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.7465.png 2 1 10.92 10.92 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.8132.png 2 1 10.93 10.93 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.8799.png 2 1 10.91 10.91 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 73.9466.png 2 1 10.85 10.85 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.0133.png 2 1 10.75 10.75 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.0800.png 2 1 10.61 10.61 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.1467.png 2 1 10.44 10.44 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.2134.png 2 1 10.23 10.23 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.2801.png 2 1 9.99 9.99 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.3468.png 2 1 9.72 9.72 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.4135.png 2 1 9.43 9.43 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.4802.png 2 1 9.12 9.12 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.5469.png 2 1 8.80 8.80 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.6136.png 2 1 8.47 8.47 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.6803.png 2 1 8.16 8.16 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.7470.png 2 1 7.86 7.86 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.8137.png 2 1 7.60 7.60 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.8804.png 2 1 7.38 7.38 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 74.9471.png 2 1 7.21 7.21 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.0138.png 2 2 7.10 19.86 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.0805.png 2 2 7.05 19.64 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.1472.png 2 2 7.07 19.44 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.2139.png 2 2 7.14 19.27 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.2806.png 2 2 7.27 19.14 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.3473.png 2 2 7.45 19.08 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.4140.png 2 2 7.66 19.07 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.4807.png 2 2 7.90 19.14 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.5474.png 2 2 8.17 19.27 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.6141.png 2 2 8.46 19.47 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.6808.png 2 2 8.78 19.75 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.7475.png 2 1 9.13 9.13 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.8142.png 2 1 9.51 9.51 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.8809.png 2 1 9.91 9.91 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 75.9476.png 2 1 10.34 10.34 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.0143.png 2 1 10.80 10.80 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.0810.png 2 1 11.27 11.27 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.1477.png 2 1 11.77 11.77 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.2144.png 2 1 12.28 12.28 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.2811.png 2 1 12.81 12.81 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.3478.png 2 1 13.36 13.36 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.4145.png 2 1 13.85 13.85 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.4812.png 2 1 14.27 14.27 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.5479.png 2 1 14.63 14.63 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.6146.png 2 1 14.94 14.94 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.6813.png 2 1 15.19 15.19 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.7480.png 2 1 15.38 15.38 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.8147.png 2 1 15.53 15.53 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.8814.png 2 1 15.63 15.63 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 76.9481.png 2 1 15.69 15.69 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.0148.png 2 1 15.70 15.70 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.0815.png 2 1 15.68 15.68 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.1482.png 2 1 15.62 15.62 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.2149.png 2 1 15.53 15.53 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.2816.png 2 1 15.42 15.42 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.3483.png 2 1 15.27 15.27 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.4150.png 2 1 15.11 15.11 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.4817.png 2 1 14.92 14.92 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.5484.png 2 1 14.72 14.72 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.6151.png 2 1 14.51 14.51 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.6818.png 2 1 14.28 14.28 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.7485.png 2 1 14.04 14.04 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.8152.png 2 1 13.80 13.80 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.8819.png 2 1 13.55 13.55 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 77.9486.png 2 1 13.31 13.31 0.0
No-MotionBlur/carla_data/00002/clear_day/DJI-mavic-mini=DJI-phantom4 78.0153.png 2 1 13.06 13.06 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 18.3600.png 2 1 19.72 19.72 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 18.4267.png 2 1 19.12 19.12 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 18.4934.png 2 1 18.55 18.55 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 18.5601.png 2 1 18.02 18.02 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 18.6268.png 2 1 17.55 17.55 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 18.6935.png 2 1 17.13 17.13 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 18.7602.png 2 1 16.78 16.78 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 18.8269.png 2 1 16.50 16.50 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 18.8936.png 2 1 16.30 16.30 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 18.9603.png 2 1 16.18 16.18 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 19.0270.png 2 1 16.16 16.16 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 19.0937.png 2 1 16.23 16.23 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 19.1604.png 2 1 16.39 16.39 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 19.2271.png 2 1 16.65 16.65 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 19.2938.png 2 1 17.01 17.01 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 19.3605.png 2 1 17.45 17.45 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 19.4272.png 2 1 17.98 17.98 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 19.4939.png 2 1 18.59 18.59 0.0
No-MotionBlur/carla_data/00002/clear_day/drone-unk3=DJI-phantom4 19.5606.png 2 1 19.27 19.27 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 68.9946.png 2 1 19.80 19.80 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 69.0613.png 2 1 18.63 18.63 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 69.1280.png 2 1 17.41 17.41 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 69.1947.png 2 1 16.16 16.16 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 69.2614.png 2 1 14.88 14.88 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 69.3281.png 2 1 13.56 13.56 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 69.3948.png 2 1 12.22 12.22 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 69.4615.png 2 1 10.87 10.87 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 69.5282.png 2 1 9.49 9.49 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 69.5949.png 2 1 8.12 8.12 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 69.6616.png 2 1 6.75 6.75 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 70.3286.png 2 1 19.46 19.46 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 70.3953.png 2 1 18.76 18.76 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 70.4620.png 2 1 18.06 18.06 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 70.5287.png 2 1 17.35 17.35 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 70.5954.png 2 1 16.62 16.62 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 70.6621.png 2 1 15.89 15.89 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 70.7288.png 2 1 15.15 15.15 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 70.7955.png 2 1 14.41 14.41 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 70.8622.png 2 2 4.00 13.66 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 70.9289.png 2 2 4.39 12.90 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 70.9956.png 2 2 4.87 12.13 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.0623.png 2 2 5.41 11.37 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.1290.png 2 2 5.95 10.59 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.1957.png 2 2 6.42 9.81 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.2624.png 2 2 6.80 9.03 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.3291.png 2 2 7.07 8.25 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.3958.png 2 2 7.23 7.46 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.4625.png 2 2 6.67 7.28 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.5292.png 2 2 5.89 7.22 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.5959.png 2 2 5.12 7.07 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.6626.png 2 2 4.41 6.82 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.7293.png 2 2 3.77 6.48 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.7960.png 2 2 3.21 6.08 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.8627.png 2 2 2.71 5.63 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.9294.png 2 2 2.30 5.15 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 71.9961.png 2 2 1.96 4.72 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.0628.png 2 2 1.71 4.40 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.1295.png 2 2 1.56 4.21 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.1962.png 2 1 4.13 4.13 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.2629.png 2 1 4.15 4.15 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.3296.png 2 1 4.26 4.26 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.3963.png 2 1 4.45 4.45 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.4630.png 2 1 4.73 4.73 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.5297.png 2 1 5.08 5.08 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.5964.png 2 1 5.51 5.51 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.6631.png 2 1 6.00 6.00 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.7298.png 2 1 6.54 6.54 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.7965.png 2 1 7.10 7.10 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.8632.png 2 1 7.63 7.63 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.9299.png 2 1 8.09 8.09 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 72.9966.png 2 1 8.43 8.43 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.0633.png 2 1 8.66 8.66 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.1300.png 2 1 8.77 8.77 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.1967.png 2 1 8.77 8.77 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.2634.png 2 2 6.54 8.67 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.3301.png 2 2 6.98 8.46 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.3968.png 2 2 7.42 8.18 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.4635.png 2 2 7.82 7.82 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.5302.png 2 2 7.41 8.18 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.5969.png 2 2 6.99 8.51 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.6636.png 2 2 6.69 8.81 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.7303.png 2 2 6.53 9.08 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.7970.png 2 2 6.54 9.33 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.8637.png 2 2 6.71 9.55 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.9304.png 2 2 7.02 9.76 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 73.9971.png 2 2 7.42 9.94 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.0638.png 2 2 7.88 10.11 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.1305.png 2 2 8.36 10.27 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.1972.png 2 2 8.80 10.42 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.2639.png 2 2 9.18 10.56 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.3306.png 2 2 9.47 10.69 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.3973.png 2 2 9.65 10.82 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.4640.png 2 2 9.72 10.95 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.5307.png 2 2 9.67 11.07 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.5974.png 2 2 9.51 11.20 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.6641.png 2 2 9.25 11.33 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.7308.png 2 2 8.92 11.45 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.7975.png 2 2 8.55 11.58 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.8642.png 2 2 8.27 11.71 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.9309.png 2 2 8.09 11.83 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 74.9976.png 2 2 8.02 11.95 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 75.0643.png 2 2 8.06 12.07 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 75.1310.png 2 2 8.23 12.16 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 75.1977.png 2 2 8.52 12.24 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 75.2644.png 2 2 8.93 12.28 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 75.3311.png 2 2 9.47 12.29 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 75.3978.png 2 2 10.12 12.27 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 75.4645.png 2 2 10.88 12.21 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 75.5312.png 2 1 12.13 12.13 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 75.8647.png 2 1 15.41 15.41 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 75.9314.png 2 1 15.74 15.74 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 75.9981.png 2 1 15.92 15.92 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 76.0648.png 2 1 15.97 15.97 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 76.1315.png 2 1 15.88 15.88 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 76.1982.png 2 1 15.68 15.68 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 76.2649.png 2 1 15.37 15.37 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 76.3316.png 2 2 10.28 14.95 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 76.3983.png 2 2 10.19 14.43 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 76.4650.png 2 2 10.15 13.83 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 76.5317.png 2 2 10.10 13.30 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 76.5984.png 2 2 10.05 12.87 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 76.6651.png 2 2 10.00 12.53 0.0
No-MotionBlur/carla_data/00002/clear_night/DJI-mavic-mini=DJI-avata2 76.7318.png 2 2 9.94 12.31 0.0
